,ex2PEOE_VSA9,R,ex2BCUT2D_CHGHI,pieceSMR_VSA6,pieceFpDensityMorgan2,preBCUT2D_MWHI,pieceBCUT2D_MRLOW,polyol_MW,piecePEOE_VSA10,pieceVSA_EState6,pieceVSA_EState9,preSlogP_VSA5,piecePEOE_VSA7,ex2MinAbsEStateIndex,ex1PEOE_VSA2,ex1VSA_EState4,piece_mw,ex2BCUT2D_LOGPHI,pieceHallKierAlpha,pieceSPS,polyol_ratio,ex2FpDensityMorgan3,ex1VSA_EState7,mac_rate,pieceBCUT2D_MWHI,extender1_ratio,pieceMinAbsEStateIndex,pieceMaxAbsEStateIndex,ex2BCUT2D_LOGPLOW,Diisocyanate_ratio,Hs_wt,pieceqed,pieceBCUT2D_MRHI,ex2FpDensityMorgan1,extender2_ratio,pieceBalabanJ,pieceEState_VSA6,pieceMaxPartialCharge,pieceMinEStateIndex,piecePEOE_VSA9,ex2PEOE_VSA7,ex2MolLogP,pieceNumAliphaticHeterocycles,ex1PEOE_VSA9,pieceVSA_EState5,pieceVSA_EState2,ex2MaxPartialCharge,pieceBertzCT,ex2TPSA,lg_ts
145,0,1,2.043233864,2007.710851,0.078409091,16.58118996,0.059563359,2000,0,-1.429282965,2.751114824,452.4750071,2122.543218,0.06000189,0,0,12647.284,1.991367908,-18.4,15.1125,0.25,2.833333333,1.4375,50,16.93984886,0.125,0.002094167,13.59849394,-2.187983653,0.5,0.223,0.021268238,5.893985108,1.666666667,0.125,0.343082256,6.9237372,0.406854106,-0.604588944,100.1090606,6.9237372,-0.80468,0,0,-0.01542031,225.9614079,0.277448476,18718.38197,92,1.255272505
146,0,1,2.043233864,2007.710851,0.078409091,16.58118996,0.059563359,2000,0,-1.429282965,2.751114824,452.4750071,2122.543218,0.06000189,0,0,12647.284,1.991367908,-18.4,15.1125,0.25,2.833333333,1.4375,50,16.93984886,0.125,0.002094167,13.59849394,-2.187983653,0.5,0.223,0.021268238,5.893985108,1.666666667,0.125,0.343082256,6.9237372,0.406854106,-0.604588944,100.1090606,6.9237372,-0.80468,0,0,-0.01542031,225.9614079,0.277448476,18718.38197,92,1.25358029
147,21.42003918,1,2.022172536,1065.042076,0.102249489,16.56250342,0.076104925,1000,0,20.14628252,3.198785604,231.1495784,1085.274559,0.573186991,0,14.66629563,7079.567,2.239413106,-16.24,11.54601227,0.33,1.529411765,0.75,500,35.49907107,0.17,0.161391845,12.79556134,-1.927596612,0.5,0.282,0.014414967,6.352877749,0.764705882,0,0.676884275,62.62628051,0.406624327,-0.418158551,108.908898,41.81319288,3.7486,0,21.42003918,0,194.908006,0.063777406,10783.47042,52.04,1.24723655
148,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.14,1.533333333,0,50,33.1147576,0.08,0.048002476,14.62069612,-2.476188415,0.5,0.432,0.005561095,8.763763776,1,0.28,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,1.245512668
149,21.42003918,0.333,2.022172536,460.0782314,0.073825503,16.75256852,-0.1700754,2000,0,127.5801728,3.022795369,279.0866709,1060.214091,0.573186991,0,14.66629563,10596.215,2.239413106,-78.12,10.56912752,0.25,1.529411765,0.75,100,35.49913163,0.5,0.105387425,13.23345048,-1.927596612,0.25,0.282,0.005532693,6.403162544,0.764705882,0,0.205599728,388.2474924,0.418877773,-1.080042445,42.84007835,41.81319288,3.7486,0,21.42003918,-75.14982489,1423.448545,0.063777406,29491.64352,52.04,1.238046103
150,0,0.001,1.768324594,786.4039371,0.054711246,16.76624652,0.047261521,2000,0,117.8423482,2.606470194,279.0866709,1644.353154,0.195,0,0,9324.914,1.802227409,-57.01,10.76291793,0.294,1.333333333,1.4375,100,17.01125956,0.182,0.097452326,12.64242427,-1.849294283,0.001,0.027,0.009560247,6.048924909,0.833333333,0,0.229214567,194.1237462,0.507756147,-0.755355489,701.3353194,12.84164325,-0.2488,0,0,0,742.238128,0.043137008,20839.2473,40.46,1.236537261
151,0,1,1.968512798,960.3259734,0.095764273,16.56312202,0.076093357,1000,0,33.92706799,9.916716146,295.3577947,1552.962554,0.79336543,0,12.82800842,7795.257,2.37019386,-16,18.65561694,0.2,1.1875,0,100,33.11698049,0.3,0.077566089,13.23005494,-1.821265805,0.5,0.507,0.011086205,8.766794459,0.5625,0,0.178048945,57.27093587,0.406842028,-0.313593821,66.06881965,48.53093655,3.6504,0,0,10.99149239,207.1109945,0.031428487,12736.76593,52.04,1.230448921
152,0,1,1.968512798,960.3259734,0.095764273,16.56312202,0.076093357,1000,0,33.92706799,9.916716146,295.3577947,1552.962554,0.79336543,0,12.82800842,7795.257,2.37019386,-16,18.65561694,0.2,1.1875,0,100,33.11698049,0.3,0.077566089,13.23005494,-1.821265805,0.5,0.507,0.011086205,8.766794459,0.5625,0,0.178048945,57.27093587,0.406842028,-0.313593821,66.06881965,48.53093655,3.6504,0,0,10.99149239,207.1109945,0.031428487,12736.76593,52.04,1.230448921
153,21.42003918,0.5,2.022172536,1061.250667,0.116236162,16.56282524,0.076122194,1000,37.92655152,138.363585,2.904865124,202.0368114,1287.366497,0.573186991,0,0,7668.098,2.239413106,-28.92,11.46125461,0.33,1.529411765,0,100,35.49684098,0.33,0.012331933,13.236342,-1.927596612,0.33,0.31,0.012430726,6.346087879,0.764705882,0,0.191883589,79.8440768,0.411237875,-0.627475634,94.59865636,41.81319288,3.7486,0,13.21376393,1.0018653,200.2533757,0.063777406,16443.13081,52.04,1.227886705
154,0,1,1.968512798,960.3259734,0.095764273,16.56312202,0.076093357,1000,0,33.92706799,9.916716146,295.3577947,1552.962554,0.79336543,0,12.82800842,7795.257,2.37019386,-16,18.65561694,0.25,1.1875,0,100,33.11698049,0.25,0.077566089,13.23005494,-1.821265805,0.5,0.436,0.011086205,8.766794459,0.5625,0,0.178048945,57.27093587,0.406842028,-0.313593821,66.06881965,48.53093655,3.6504,0,0,10.99149239,207.1109945,0.031428487,12736.76593,52.04,1.227886705
155,0,1.2,1.968512798,1065.042076,0.092402464,16.56250342,0.076104925,1000,0,29.38991563,9.596440231,231.1495784,1098.710046,0.79336543,0,12.82800842,7042.001,2.37019386,-16,11.53593429,0.136,1.1875,0,10,33.11696637,0.318,0.160929989,12.65951889,-1.821265805,0.545,0.556,0.011086205,8.766678048,0.5625,0,0.67152532,57.27093587,0.406624327,-0.402234796,66.06881965,48.53093655,3.6504,0,0,0,198.3585338,0.031428487,10524.46293,52.04,1.22685757
156,11.42337001,1,1.937313944,1018.464388,0.10805501,16.56292422,0.060610271,1000,0,-0.875980729,2.747073556,259.8503584,1167.349542,0.409722222,0,1.06537037,7296.355,1.873887988,-15.6,17.33202358,0.22,1.666666667,0.409722222,100,16.73545106,0.28,0.005033396,13.18280532,-1.993819371,0.5,0.401,0.015272463,6.032804107,1.111111111,0,0.408464113,0,0.408646384,-0.566239457,80.28841473,13.8474744,1.0767,0,11.42337001,0,222.3832872,0.05966748,11791.50732,65.18,1.220108088
157,13.21376393,0.5,1.963122938,680.6938256,0.067551267,16.60978763,-0.145617442,2000,75.85310305,128.6021964,2.576586004,433.1863898,1911.900935,0.012177816,0,0,11684.171,2.184535702,-67.92,10.89264174,0.33,1.857142857,0,100,16.93049498,0.33,0.023026159,12.75601121,-2.032241786,0.33,0.183,0.007283387,6.223264608,0.928571429,0,0.208526092,266.920151,0.418877773,-0.948875111,542.7701522,12.13273414,0.4288,0,13.21376393,-25.88671816,1185.559475,0.12261467,28491.6389,58.92,1.217483944
158,0,1,1.892990612,991.4168702,0.118343195,16.56292422,0.060610271,1000,0,13.83264161,3.247902929,259.8503584,1161.9084,0.591111111,0,13.14842593,7250.381,2.020339002,-15.84,17.39250493,0.385,1.9,0,100,16.71101297,0.096,0.0395799,13.54355351,-1.996855356,0.577,0.286,0.021596916,5.801873179,1,0.096,0.337935316,14.09534397,0.406842698,-0.439218359,66.06881965,11.12690298,0.604,0,0,0,206.4806906,0.017771742,11972.28695,52.04,1.213252052
159,13.21376393,0.2,1.846568421,809.4153515,0.063444109,16.76624652,0.047261521,2000,26.42752786,118.159734,8.497583631,279.0866709,1618.669868,0.225292895,0,0,9453.182,2.183066881,-55.61,10.77039275,0.5,1.5,0,20,33.11696545,0.167,0.152255188,12.62457485,-1.854617759,0.167,0.085,0.007283387,8.766722618,0.875,0.167,0.22891394,194.1237462,0.507756147,-0.755292978,674.9077915,0,0.3524,0,13.21376393,2.002489796,742.1533677,0.052959576,20927.40433,40.46,1.204119983
160,0,1.088,2.222356941,2959.894942,0.036243822,16.6066889,0.075104235,3000,22.99804733,29.8457009,2.703997153,603.5572326,2934.471186,0.151388889,0,2.100444067,17459.314,2.323544081,-23.2,11.84349259,0.114,1.235294118,0,50,17.15475505,0.365,0.340891613,12.72550893,-2.17930121,0.521,0.334,0.014415083,5.929860915,0.647058824,0,0.646525861,48.53093655,0.41210046,-0.520714913,80.28841473,35.39237126,3.4237,0,0,1.72353061,194.6733469,0.115095935,21848.75961,40.46,1.204119983
161,0,1,1.768324594,588.1974781,0.070866142,16.75006188,0.047495744,1000,0,117.9347609,2.607423624,202.0368114,1259.103857,0.195,0,0,7162.364,1.802227409,-46.06,10.7519685,0.25,1.333333333,1.4375,20,16.91631881,0.25,0.100616114,12.63081355,-1.849294283,0.5,0.371,0.009560247,6.000924155,0.833333333,0,0.237358674,194.1237462,0.507756147,-0.752697077,503.1288605,12.84164325,-0.2488,0,0,0,560.9537277,0.043137008,16614.64887,40.46,1.198657087
162,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.15,1.533333333,0,50,33.1147576,0.09,0.048002476,14.62069612,-2.476188415,0.5,0.413,0.005561095,8.763763776,1,0.26,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,1.198657087
163,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.18,1.533333333,0,50,33.1147576,0.1,0.048002476,14.62069612,-2.476188415,0.5,0.362,0.005561095,8.763763776,1,0.22,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,1.184691431
164,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.2,1.533333333,0,50,33.1147576,0.12,0.048002476,14.62069612,-2.476188415,0.5,0.334,0.005561095,8.763763776,1,0.18,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,1.184691431
165,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.2,1.533333333,0,50,33.1147576,0.18,0.048002476,14.62069612,-2.476188415,0.5,0.336,0.005561095,8.763763776,1,0.12,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,1.181843588
166,0,0.001,1.768324594,786.4039371,0.054711246,16.76624652,0.047261521,2000,0,117.8423482,2.606470194,279.0866709,1644.353154,0.195,0,0,9324.914,1.802227409,-57.01,10.76291793,0.393,1.333333333,1.4375,100,17.01125956,0.083,0.097452326,12.64242427,-1.849294283,0.001,0.01,0.009560247,6.048924909,0.833333333,0,0.229214567,194.1237462,0.507756147,-0.755355489,701.3353194,12.84164325,-0.2488,0,0,0,742.238128,0.043137008,20839.2473,40.46,1.172310969
167,13.21376393,1,1.846568421,2019.216558,0.085034014,16.58118996,0.060610199,2000,13.21376393,-1.387029663,5.852998211,452.4750071,2109.701574,0.225292895,4.794537184,6.092594482,12711.418,2.183066881,-17.7,15.10544218,0.25,1.5,0.313935185,500,33.11471118,0.2,0.002077375,13.59851765,-1.854617759,0.5,0.234,0.016356891,8.763498781,0.875,0.05,0.343014694,28.51153315,0.406872698,-0.604588918,86.89529669,0,0.3524,0,0,1.113174612,225.8569495,0.052959576,18774.68667,40.46,1.171433901
168,13.21376393,0.5,1.963122938,491.7903838,0.075778078,16.75256852,-0.1700754,2000,75.85310305,122.3772305,2.522753326,279.0866709,1012.985908,0.012177816,0,0,10460.301,2.184535702,-78.52,10.54127199,0.33,1.857142857,0,100,17.06754862,0.33,0.01253133,12.73061775,-2.032241786,0.33,0.183,0.005532738,6.234007997,0.928571429,0,0.223187814,412.5129607,0.418877773,-1.079975398,14.21959508,12.13273414,0.4288,0,13.21376393,-73.45542809,1420.198195,0.12261467,28919.34765,58.92,1.167317335
169,13.21376393,1.043,1.846568421,995.5226066,0.142857143,16.56312202,0.076093314,1000,26.42752786,1.704725391,6.056881813,295.3577947,1475.666061,0.225292895,10.11132579,0.183256272,7839.166,2.183066881,-16.16,18.65750916,0.256,1.5,3.295871435,500,33.11466708,0.094,0.064842816,13.51284704,-1.854617759,0.512,0.429,0.016356876,8.763191259,0.875,0.141,0.208895361,28.51153315,0.406920654,-0.84907207,86.33025556,0,0.3524,0,19.25560476,11.84570131,246.7117716,0.052959576,12609.32047,40.46,1.164352856
170,0,1,1.884927895,995.5226066,0.142335766,16.56312202,0.076093313,1000,13.21376393,1.757227135,6.353153511,295.3577947,1488.507704,0.285277778,10.11132579,0.183256272,7867.22,2.214369426,-16.16,18.63321168,0.25,1.5,3.295871435,500,33.11466716,0.1,0.064851334,13.51292445,-1.854735341,0.5,0.441,0.016356876,8.763017936,0.8,0.15,0.208735043,28.51153315,0.406920654,-0.84906677,99.54401949,12.84164325,1.1326,0,19.25560476,12.32895707,246.7046664,0.043869797,12640.64914,40.46,1.164352856
171,11.12690298,1,2.042798906,1057.609941,0.058159722,16.65828184,-0.148987804,3000,0,22.4331635,7.930369162,561.6289747,1300.924683,0.254778807,0,0.509557613,16510.716,2.367990463,-93.22,13.328125,0.251,1.2,0,100,33.1171485,0.249,0.000626546,13.34216718,-1.942911734,0.5,0.199,0.006415897,8.768366999,0.65,0,0.305271811,48.53093655,0.414848391,-1.002733315,1027.505696,48.53093655,3.8824,0,11.12690298,-81.59473824,2107.34131,0.33517959,36687.99206,74.6,1.161368002
172,13.21376393,1,1.575298676,719.5623413,0.073011734,16.6093616,-0.928278089,2000,46.06179708,0,-0.808962409,462.2991569,1637.309514,0.125,0,0,10978.677,1.392607251,-53.25,10.96219035,0.25,1.25,2.21863485,50,32.23980468,0.125,0.002495676,13.27788698,-1.84530091,0.5,0.203,0.006713662,7.852750123,1,0.125,4.290279338,0,0.414391281,-4.701930806,566.542833,0,-1.029,0,36.4214036,-28.70585497,1178.713368,0.06622664,21452.92357,40.46,1.161368002
173,11.83581209,0.143,2.638868507,2015.283982,0.062098501,16.58111082,-0.165066962,2000,45.99609467,139.9304986,2.658590443,394.6614601,2243.063088,0.017823897,9.589074368,1.596990741,13260.306,2.644654282,-35,12.63169165,0.375,1.5,0,50,16.96675451,0.5,0.128844886,13.73598842,-2.565670147,0.125,0.205,0.007283387,6.103655531,0.666666667,0,0.134347678,97.0618731,0.416589318,-0.813499598,103.9600389,23.25963712,2.0492,4,11.83581209,-6.201122735,257.0532535,0.315395099,24199.3767,93.06,1.156851901
174,0,1,1.953959812,960.3259734,0.094269871,16.56312202,0.076093357,1000,0,34.2774684,3.332708608,295.3577947,1539.527067,0.801903817,0,15.3672027,7695.043,2.125550605,-17.4,18.68022181,0.25,1.266666667,0.917222222,100,16.7145368,0.25,0.077551606,13.25573172,-1.90478015,0.5,0.42,0.014414967,5.932636773,0.6,0,0.178161333,14.09534397,0.406842028,-0.313496082,66.06881965,41.81319288,2.4418,0,0,10.98846946,202.9659338,0.031367979,12665.52899,52.04,1.139879086
175,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.16,1.533333333,0,50,33.1147576,0.05,0.048002476,14.62069612,-2.476188415,0.5,0.393,0.005561095,8.763763776,1,0.29,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,1.133538908
176,26.30327674,3,1.887746946,991.7896236,0.092081031,16.56312202,0.076093321,1000,26.42752786,18.34446245,2.83209687,295.3577947,1478.154487,0.071826501,9.984809465,1.986589244,7741.017,1.997622576,-17.16,18.72928177,0.25,1.5,3.454098797,500,16.73768923,0,0.112373525,12.79451268,-1.907949056,0.75,0.44,0.016609803,5.872255572,0.8125,0,0.193871579,24.85840232,0.406909147,-0.391185944,106.4674404,11.12690298,0.509,0,26.30327674,10.83723698,218.6682778,0.062643332,12365.07127,65.18,1.117271296
177,13.21376393,0.25,1.846568421,809.4153515,0.063444109,16.76624652,0.047261521,2000,26.42752786,118.159734,8.497583631,279.0866709,1618.669868,0.225292895,0,0,9453.182,2.183066881,-55.61,10.77039275,0.5,1.5,0,20,33.11696545,0.15,0.152255188,12.62457485,-1.854617759,0.2,0.088,0.007283387,8.766722618,0.875,0.15,0.22891394,194.1237462,0.507756147,-0.755292978,674.9077915,0,0.3524,0,13.21376393,2.002489796,742.1533677,0.052959576,20927.40433,40.46,1.113943352
178,26.30327674,3,1.887746946,661.4455254,0.074074074,16.60510657,-0.148227699,1000,92.4963475,16.72574593,2.777415347,475.1408001,1927.612,0.071826501,9.984809465,1.986589244,11124.137,1.997622576,-51.86,15.95146871,0.25,1.5,3.454098797,50,16.90501333,0,0.033565089,12.81235264,-1.907949056,0.75,0.44,0.012654027,6.104378958,0.8125,0,0.204431612,24.85840232,0.406909147,-0.440306766,568.9491779,11.12690298,0.509,0,26.30327674,-12.71994286,1081.353455,0.062643332,22596.55629,65.18,1.113943352
179,13.21376393,1.048,1.846568421,995.5226066,0.142857143,16.56312202,0.076093314,1000,26.42752786,1.704725391,6.056881813,295.3577947,1475.666061,0.225292895,10.11132579,0.183256272,7839.166,2.183066881,-16.16,18.65750916,0.256,1.5,3.295871435,500,33.11466708,0,0.064842816,13.51284704,-1.854617759,0.512,0.399,0.016356876,8.763191259,0.875,0.233,0.208895361,28.51153315,0.406920654,-0.84907207,86.33025556,0,0.3524,0,19.25560476,11.84570131,246.7117716,0.052959576,12609.32047,40.46,1.113943352
180,0,1,1.884927895,995.5226066,0.142335766,16.56312202,0.076093313,1000,13.21376393,1.757227135,6.353153511,295.3577947,1488.507704,0.285277778,10.11132579,0.183256272,7867.22,2.214369426,-16.16,18.63321168,0.25,1.5,3.295871435,500,33.11466716,0,0.064851334,13.51292445,-1.854735341,0.5,0.414,0.016356876,8.763017936,0.8,0.25,0.208735043,28.51153315,0.406920654,-0.84906677,99.54401949,12.84164325,1.1326,0,19.25560476,12.32895707,246.7046664,0.043869797,12640.64914,40.46,1.113943352
181,6.606881965,1,2.278399076,979.1964826,0.069271758,16.56312202,0.01888606,1000,26.42752786,2.319204658,2.83116164,295.3577947,1595.147094,0.038126629,0,0,8045.397,2.350109214,-17.2,20.06749556,0.357,1.653846154,8.550473903,24,16.78649535,0.143,0.001697703,12.83369477,-2.39218665,0.5,0.34,0.015272342,5.788767274,0.769230769,0,0.176948796,0,0.40974528,-0.582649916,80.28841473,69.6232067,1.8886,0,6.606881965,12.85340759,252.2052897,0.408962365,12929.47794,117.12,1.11058971
182,21.42003918,0.5,2.022172536,1127.319487,0.059982862,16.65832722,-0.148987784,3000,37.92655152,128.3117597,2.796285585,503.8154277,1351.574713,0.573186991,0,0,16586.133,2.239413106,-104.82,10.7386461,0.33,1.529411765,0,100,35.49691508,0.33,0.000322926,13.25921379,-1.927596612,0.33,0.13,0.007283331,6.522296853,0.764705882,0,0.199399974,291.1856193,0.418877773,-1.028713977,1019.562131,41.81319288,3.7486,0,13.21376393,-76.76256743,2043.397048,0.063777406,40604.24272,52.04,1.11058971
183,13.21376393,1,1.846568421,1093.338115,0.072186837,16.56250342,0.076104924,1000,26.42752786,0,8.888955304,231.1495784,1001.648173,0.225292895,0,0,6855.729,2.183066881,-12.88,11.55414013,0.14,1.5,0,50,33.1169148,0.36,0.26886137,12.17745536,-1.854617759,0.5,0.499,0.015272463,8.766279489,0.875,0,3.226706765,43.17559191,0.406654327,-0.446973203,80.28841473,0,0.3524,0,13.21376393,2.425927293,191.6832613,0.052959576,9073.624089,40.46,1.103803721
184,13.21376393,1,1.846568421,1093.338115,0.072186837,16.56250342,0.076104924,1000,26.42752786,0,8.888955304,231.1495784,1001.648173,0.225292895,0,0,6855.729,2.183066881,-12.88,11.55414013,0.14,1.5,0,50,33.1169148,0.36,0.26886137,12.17745536,-1.854617759,0.5,0.499,0.015272463,8.766279489,0.875,0,3.226706765,43.17559191,0.406654327,-0.446973203,80.28841473,0,0.3524,0,13.21376393,2.425927293,191.6832613,0.052959576,9073.624089,40.46,1.103803721
185,13.21376393,1,1.846568421,1093.338115,0.072186837,16.56250342,0.076104924,1000,26.42752786,0,8.888955304,231.1495784,1001.648173,0.225292895,0,0,6855.729,2.183066881,-12.88,11.55414013,0.14,1.5,0,50,33.1169148,0.36,0.26886137,12.17745536,-1.854617759,0.5,0.499,0.015272463,8.766279489,0.875,0,3.226706765,43.17559191,0.406654327,-0.446973203,80.28841473,0,0.3524,0,13.21376393,2.425927293,191.6832613,0.052959576,9073.624089,40.46,1.103803721
186,0,1,2.043233864,1074.108593,0.179347826,16.56282524,-0.14480084,1000,25.06724215,123.8701573,2.654105956,202.0368114,1287.967886,0.06000189,4.794537184,2.554258984,7801.48,1.991367908,-29.08,11.57065217,0.25,2.833333333,1.038673821,100,32.16653059,0.075,0.052251759,13.63948581,-2.187983653,0.5,0.428,0.009560173,7.988703302,1.666666667,0.175,0.207245135,55.45467375,0.411546909,-0.84262869,93.50217866,6.9237372,-0.80468,0,19.31773032,0.79764739,234.5002776,0.277448476,17110.24079,92,1.096910013
187,11.12690298,1,2.042798906,727.2658428,0.081015719,16.62508354,-0.148963018,2000,0,22.48594856,7.941001346,401.1084341,979.8836018,0.254778807,0,0.509557613,11855.541,2.367990463,-66.72,14.3337364,0.251,1.2,0,100,33.11705852,0.249,0.000836722,13.33193204,-1.942911734,0.5,0.272,0.006415897,8.767492998,0.65,0,0.313830782,48.53093655,0.414848391,-1.000673978,697.1615975,48.53093655,3.8824,0,11.12690298,-55.92412281,1492.820905,0.33517959,27530.14704,74.6,1.096910013
188,13.21376393,1,1.846568421,2019.216558,0.085034014,16.58118996,0.060610199,2000,13.21376393,-1.387029663,5.852998211,452.4750071,2109.701574,0.225292895,4.794537184,6.092594482,12711.418,2.183066881,-17.7,15.10544218,0.25,1.5,0.313935185,500,33.11471118,0.125,0.002077375,13.59851765,-1.854617759,0.5,0.233,0.016356891,8.763498781,0.875,0.125,0.343014694,28.51153315,0.406872698,-0.604588918,86.89529669,0,0.3524,0,0,1.113174612,225.8569495,0.052959576,18774.68667,40.46,1.0923697
189,26.42752786,1,2.479234956,1957.145808,0.074154853,16.58146243,-0.28343403,2000,24.7127876,16.88799328,7.448390729,487.9824433,2474.478598,0.055543981,0,0,13181.035,2.19925694,-19.24,16.00436205,0.14,1.533333333,0,50,33.1147576,0.04,0.048002476,14.62069612,-2.476188415,0.5,0.431,0.005561095,8.763763776,1,0.32,0.21502749,28.51153315,0.412318143,-2.468538288,94.00509423,13.8474744,-0.9164,0,0,8.826341085,245.3123561,0.327819795,19322.85038,93.06,1.086359831
190,0,1,1.841818145,1956.642893,0.039911308,16.58146243,0.075251048,2000,0,2.810960057,2.834620979,487.9824433,2470.390497,0.283163265,0,0,12944.85,1.960693252,-17.28,16.02439024,0.25,1.25,3.8275,500,16.94583167,0.25,0.146585938,12.79783943,-1.850951937,0.5,0.243,0.019858198,5.818709888,0.625,0,0.200137258,0,0.406842028,-0.327383545,106.7159426,12.84164325,0.5314,0,0,10.96330934,200.8221867,0.043052419,17576.19289,40.46,1.084576278
191,13.21376393,1.043,1.846568421,995.5226066,0.142857143,16.56312202,0.076093314,1000,26.42752786,1.704725391,6.056881813,295.3577947,1475.666061,0.225292895,10.11132579,0.183256272,7839.166,2.183066881,-16.16,18.65750916,0.256,1.5,3.295871435,500,33.11466708,0.117,0.064842816,13.51284704,-1.854617759,0.512,0.436,0.016356876,8.763191259,0.875,0.117,0.208895361,28.51153315,0.406920654,-0.84907207,86.33025556,0,0.3524,0,19.25560476,11.84570131,246.7117716,0.052959576,12609.32047,40.46,1.064457989
192,0,1,1.884927895,995.5226066,0.142335766,16.56312202,0.076093313,1000,13.21376393,1.757227135,6.353153511,295.3577947,1488.507704,0.285277778,10.11132579,0.183256272,7867.22,2.214369426,-16.16,18.63321168,0.25,1.5,3.295871435,500,33.11466716,0.125,0.064851334,13.51292445,-1.854735341,0.5,0.447,0.016356876,8.763017936,0.8,0.125,0.208735043,28.51153315,0.406920654,-0.84906677,99.54401949,12.84164325,1.1326,0,19.25560476,12.32895707,246.7046664,0.043869797,12640.64914,40.46,1.064457989
193,0,0.001,1.768324594,786.4039371,0.054711246,16.76624652,0.047261521,2000,0,117.8423482,2.606470194,279.0866709,1644.353154,0.195,0,0,9324.914,1.802227409,-57.01,10.76291793,0.123,1.333333333,1.4375,100,17.01125956,0.354,0.097452326,12.64242427,-1.849294283,0.001,0.115,0.009560247,6.048924909,0.833333333,0,0.229214567,194.1237462,0.507756147,-0.755355489,701.3353194,12.84164325,-0.2488,0,0,0,742.238128,0.043137008,20839.2473,40.46,1.062957834
194,13.21376393,1.05,1.846568421,1820.095131,0.045576408,16.57462358,0.075345127,1810,26.42752786,0,8.89914324,372.4076541,1707.938552,0.225292895,0,0,10821.614,2.183066881,-15.08,11.71849866,0.244,1.5,0,100,33.11698604,0.244,0.269171529,12.1943646,-1.854617759,0.512,0.219,0.015272463,8.766756513,0.875,0,3.193516014,43.17559191,0.406654327,-0.445918032,80.28841473,0,0.3524,0,13.21376393,2.426891311,191.962621,0.052959576,13855.67147,40.46,1.062205809
195,26.42752786,1,2.037145106,1049.526589,0.187145558,16.56292422,0.035101421,1000,18.75268918,-1.91486632,2.996164352,259.8503584,1180.191186,0.103872591,10.11132579,-0.862735611,7581.747,1.973729915,-16.94,17.44234405,0.25,1.428571429,3.273028399,100,16.73315295,0.25,0.00781633,14.01850113,-2.259339348,0.5,0.457,0.021268218,5.877165402,0.785714286,0,0.381237785,20.89514638,0.406931968,-1.427577537,111.6898267,13.8474744,0.3501,0,18.75268918,0.110612133,252.2796727,0.061443089,12912.34002,70.5,1.044931546
196,12.20793278,1,2.09961594,1058.243019,0.159090909,16.56292422,0.034547759,1000,12.20793278,7.244557161,5.841749382,259.8503584,1236.558283,0.330457294,0,1.992409121,7560.334,1.977052471,-15.17012987,17.92424242,0.167,1.733333333,5.54979652,100,16.75644616,0.111,0.004834581,13.78512949,-2.373548992,0.5,0.545,0.016357008,6.637235085,0.933333333,0.222,0.31372701,0,0.493727488,-0.494758406,118.9238754,47.4531528,0.0017,2,25.4216967,0,210.5177781,0.063856462,12661.88405,46.94,1.021189299
